Index,Date,Time,DateTime,Readings_RH,Readings_F,Type
384,9/27/18,7:01:03 AM,09/27/1807:01:03,55.2,68.5,
385,9/27/18,7:11:03 AM,09/27/1807:11:03,55,68.6,
386,9/27/18,7:21:03 AM,09/27/1807:21:03,54.7,68.6,
387,9/27/18,7:31:03 AM,09/27/1807:31:03,54.7,68.6,
388,9/27/18,7:41:03 AM,09/27/1807:41:03,54.7,68.7,
389,9/27/18,7:51:03 AM,09/27/1807:51:03,54.4,68.8,
390,9/27/18,8:01:03 AM,09/27/1808:01:03,54.3,68.8,
391,9/27/18,8:11:03 AM,09/27/1808:11:03,54.2,68.8,
392,9/27/18,8:21:03 AM,09/27/1808:21:03,54.2,68.9,
393,9/27/18,8:31:03 AM,09/27/1808:31:03,54.1,69.2,
394,9/27/18,8:41:03 AM,09/27/1808:41:03,54.2,69.4,
395,9/27/18,8:51:03 AM,09/27/1808:51:03,54.3,69.8,
396,9/27/18,9:01:03 AM,09/27/1809:01:03,53.9,70.1,
397,9/27/18,9:11:03 AM,09/27/1809:11:03,54.1,70.2,
398,9/27/18,9:21:03 AM,09/27/1809:21:03,53.9,70.4,
399,9/27/18,9:31:03 AM,09/27/1809:31:03,53.8,70.5,
400,9/27/18,9:41:03 AM,09/27/1809:41:03,53.5,70.7,
401,9/27/18,9:51:03 AM,09/27/1809:51:03,53.7,70.9,
402,9/27/18,10:01:03 AM,09/27/1810:01:03,53.3,71,
403,9/27/18,10:11:03 AM,09/27/1810:11:03,52.8,71,
404,9/27/18,10:21:03 AM,09/27/1810:21:03,52.5,71,
405,9/27/18,10:31:03 AM,09/27/1810:31:03,52.5,70.9,
406,9/27/18,10:41:03 AM,09/27/1810:41:03,51.8,70.9,
407,9/27/18,10:51:03 AM,09/27/1810:51:03,51.2,70.8,
408,9/27/18,11:01:03 AM,09/27/1811:01:03,51.2,70.8,
409,9/27/18,11:11:03 AM,09/27/1811:11:03,50.8,70.9,
410,9/27/18,11:21:03 AM,09/27/1811:21:03,50.5,71,
411,9/27/18,11:31:03 AM,09/27/1811:31:03,50.8,71,
412,9/27/18,11:41:03 AM,09/27/1811:41:03,50.7,71.2,
413,9/27/18,11:51:03 AM,09/27/1811:51:03,49.8,71.2,
414,9/27/18,12:01:03 PM,09/27/1812:01:03,49.5,71.3,
415,9/27/18,12:11:03 PM,09/27/1812:11:03,49.2,71.3,
416,9/27/18,12:21:03 PM,09/27/1812:21:03,48.6,71.4,
417,9/27/18,12:31:03 PM,09/27/1812:31:03,48.5,71.5,
418,9/27/18,12:41:03 PM,09/27/1812:41:03,48.6,71.3,
419,9/27/18,12:51:03 PM,09/27/1812:51:03,48.7,71.2,
420,9/27/18,1:01:03 PM,09/27/1813:01:03,48.6,71.5,
421,9/27/18,1:11:03 PM,09/27/1813:11:03,48.3,71.6,
422,9/27/18,1:21:03 PM,09/27/1813:21:03,47.9,71.6,
423,9/27/18,1:31:03 PM,09/27/1813:31:03,47.8,71.6,
424,9/27/18,1:41:03 PM,09/27/1813:41:03,47.6,71.7,
425,9/27/18,1:51:03 PM,09/27/1813:51:03,47.3,71.7,
426,9/27/18,2:01:03 PM,09/27/1814:01:03,47.1,71.8,
427,9/27/18,2:11:03 PM,09/27/1814:11:03,46.8,71.8,
428,9/27/18,2:21:03 PM,09/27/1814:21:03,46.9,71.7,
429,9/27/18,2:31:03 PM,09/27/1814:31:03,46.5,71.8,
430,9/27/18,2:41:03 PM,09/27/1814:41:03,46,71.9,
431,9/27/18,2:51:03 PM,09/27/1814:51:03,46.6,71.9,
432,9/27/18,3:01:03 PM,09/27/1815:01:03,46.6,72,
433,9/27/18,3:11:03 PM,09/27/1815:11:03,46,72,
434,9/27/18,3:21:03 PM,09/27/1815:21:03,45.9,71.9,
435,9/27/18,3:31:03 PM,09/27/1815:31:03,45.6,71.9,
436,9/27/18,3:41:03 PM,09/27/1815:41:03,45.5,72,
437,9/27/18,3:51:03 PM,09/27/1815:51:03,45.7,72.1,
438,9/27/18,4:01:03 PM,09/27/1816:01:03,45.9,72.1,
439,9/27/18,4:11:03 PM,09/27/1816:11:03,46.2,72.2,
440,9/27/18,4:21:03 PM,09/27/1816:21:03,46,72.2,
441,9/27/18,4:31:03 PM,09/27/1816:31:03,45.9,72.2,
442,9/27/18,4:41:03 PM,09/27/1816:41:03,46,72.1,
443,9/27/18,4:51:03 PM,09/27/1816:51:03,45.8,72,
444,9/27/18,5:01:03 PM,09/27/1817:01:03,45.7,71.9,
445,9/27/18,5:11:03 PM,09/27/1817:11:03,45.9,71.7,
446,9/27/18,5:21:03 PM,09/27/1817:21:03,46,71.6,
447,9/27/18,5:31:03 PM,09/27/1817:31:03,46.2,71.5,
448,9/27/18,5:41:03 PM,09/27/1817:41:03,46.4,71.5,
449,9/27/18,5:51:03 PM,09/27/1817:51:03,46.6,71.4,
450,9/27/18,6:01:03 PM,09/27/1818:01:03,46.8,71.4,
451,9/27/18,6:11:03 PM,09/27/1818:11:03,46.9,71.3,
452,9/27/18,6:21:03 PM,09/27/1818:21:03,47.1,71.2,
453,9/27/18,6:31:03 PM,09/27/1818:31:03,47.4,71.2,
454,9/27/18,6:41:03 PM,09/27/1818:41:03,47.6,71.1,
455,9/27/18,6:51:03 PM,09/27/1818:51:03,47.9,71.1,
456,9/27/18,7:01:03 PM,09/27/1819:01:03,48,71,
457,9/27/18,7:11:03 PM,09/27/1819:11:03,48.2,71,
458,9/27/18,7:21:03 PM,09/27/1819:21:03,48.4,71,
459,9/27/18,7:31:03 PM,09/27/1819:31:03,48.5,70.9,
460,9/27/18,7:41:03 PM,09/27/1819:41:03,48.7,70.9,
461,9/27/18,7:51:03 PM,09/27/1819:51:03,48.8,70.9,
462,9/27/18,8:01:03 PM,09/27/1820:01:03,49.1,70.9,
463,9/27/18,8:11:03 PM,09/27/1820:11:03,49.3,70.8,
464,9/27/18,8:21:03 PM,09/27/1820:21:03,49.5,70.8,
465,9/27/18,8:31:03 PM,09/27/1820:31:03,49.4,70.8,
466,9/27/18,8:41:03 PM,09/27/1820:41:03,49.5,70.8,
467,9/27/18,8:51:03 PM,09/27/1820:51:03,49.5,70.8,
468,9/27/18,9:01:03 PM,09/27/1821:01:03,49.7,70.8,
469,9/27/18,9:11:03 PM,09/27/1821:11:03,49.8,70.7,
470,9/27/18,9:21:03 PM,09/27/1821:21:03,49.7,70.7,
471,9/27/18,9:31:03 PM,09/27/1821:31:03,49.5,70.7,
472,9/27/18,9:41:03 PM,09/27/1821:41:03,49.2,70.7,
473,9/27/18,9:51:03 PM,09/27/1821:51:03,49.3,70.7,
474,9/27/18,10:01:03 PM,09/27/1822:01:03,49.3,70.7,
475,9/27/18,10:11:03 PM,09/27/1822:11:03,49.3,70.7,
476,9/27/18,10:21:03 PM,09/27/1822:21:03,49.1,70.6,
477,9/27/18,10:31:03 PM,09/27/1822:31:03,49,70.6,
478,9/27/18,10:41:03 PM,09/27/1822:41:03,49,70.6,
479,9/27/18,10:51:03 PM,09/27/1822:51:03,49,70.6,
480,9/27/18,11:01:03 PM,09/27/1823:01:03,49,70.6,
481,9/27/18,11:11:03 PM,09/27/1823:11:03,49.1,70.6,
482,9/27/18,11:21:03 PM,09/27/1823:21:03,49.2,70.6,
483,9/27/18,11:31:03 PM,09/27/1823:31:03,49.4,70.6,
484,9/27/18,11:41:03 PM,09/27/1823:41:03,49.6,70.6,
485,9/27/18,11:51:03 PM,09/27/1823:51:03,49.7,70.6,
486,9/28/18,12:01:03 AM,09/28/1800:01:03,49.8,70.6,
487,9/28/18,12:11:03 AM,09/28/1800:11:03,50,70.6,
488,9/28/18,12:21:03 AM,09/28/1800:21:03,50.1,70.6,
489,9/28/18,12:31:03 AM,09/28/1800:31:03,50.2,70.6,
490,9/28/18,12:41:03 AM,09/28/1800:41:03,50.2,70.6,
491,9/28/18,12:51:03 AM,09/28/1800:51:03,50.2,70.6,
492,9/28/18,1:01:03 AM,09/28/1801:01:03,50.2,70.6,
493,9/28/18,1:11:03 AM,09/28/1801:11:03,50.2,70.7,
494,9/28/18,1:21:03 AM,09/28/1801:21:03,50.4,70.6,
495,9/28/18,1:31:03 AM,09/28/1801:31:03,50.5,70.7,
496,9/28/18,1:41:03 AM,09/28/1801:41:03,50.4,70.6,
497,9/28/18,1:51:03 AM,09/28/1801:51:03,50.4,70.6,
498,9/28/18,2:01:03 AM,09/28/1802:01:03,50.3,70.6,
499,9/28/18,2:11:03 AM,09/28/1802:11:03,50.4,70.7,
500,9/28/18,2:21:03 AM,09/28/1802:21:03,50.5,70.7,
501,9/28/18,2:31:03 AM,09/28/1802:31:03,50.5,70.7,
502,9/28/18,2:41:03 AM,09/28/1802:41:03,50.4,70.6,
503,9/28/18,2:51:03 AM,09/28/1802:51:03,50.4,70.6,
504,9/28/18,3:01:03 AM,09/28/1803:01:03,50.4,70.6,
505,9/28/18,3:11:03 AM,09/28/1803:11:03,50.6,70.6,
506,9/28/18,3:21:03 AM,09/28/1803:21:03,50.6,70.7,
507,9/28/18,3:31:03 AM,09/28/1803:31:03,50.7,70.7,
508,9/28/18,3:41:03 AM,09/28/1803:41:03,50.6,70.7,
509,9/28/18,3:51:03 AM,09/28/1803:51:03,50.6,70.7,
510,9/28/18,4:01:03 AM,09/28/1804:01:03,50.6,70.7,
511,9/28/18,4:11:03 AM,09/28/1804:11:03,50.8,70.7,
512,9/28/18,4:21:03 AM,09/28/1804:21:03,50.8,70.7,
513,9/28/18,4:31:03 AM,09/28/1804:31:03,50.8,70.7,
514,9/28/18,4:41:03 AM,09/28/1804:41:03,50.8,70.7,
515,9/28/18,4:51:03 AM,09/28/1804:51:03,50.7,70.7,
516,9/28/18,5:01:03 AM,09/28/1805:01:03,50.9,70.7,
517,9/28/18,5:11:03 AM,09/28/1805:11:03,50.9,70.7,
518,9/28/18,5:21:03 AM,09/28/1805:21:03,50.9,70.7,
519,9/28/18,5:31:03 AM,09/28/1805:31:03,50.9,70.7,
520,9/28/18,5:41:03 AM,09/28/1805:41:03,50.8,70.7,
521,9/28/18,5:51:03 AM,09/28/1805:51:03,51,70.7,
522,9/28/18,6:01:03 AM,09/28/1806:01:03,50.9,70.7,
523,9/28/18,6:11:03 AM,09/28/1806:11:03,50.9,70.7,
524,9/28/18,6:21:03 AM,09/28/1806:21:03,50.9,70.8,
525,9/28/18,6:31:03 AM,09/28/1806:31:03,50.9,70.8,
526,9/28/18,6:41:03 AM,09/28/1806:41:03,50.9,70.8,
527,9/28/18,6:51:03 AM,09/28/1806:51:03,50.9,70.8,
528,9/28/18,7:01:03 AM,09/28/1807:01:03,50.9,70.8,
529,9/28/18,7:11:03 AM,09/28/1807:11:03,51,70.8,
530,9/28/18,7:21:03 AM,09/28/1807:21:03,51.1,70.8,
531,9/28/18,7:31:03 AM,09/28/1807:31:03,51.2,70.8,
532,9/28/18,7:41:03 AM,09/28/1807:41:03,51.4,70.8,
533,9/28/18,7:51:03 AM,09/28/1807:51:03,51.5,70.7,
534,9/28/18,8:01:03 AM,09/28/1808:01:03,51.7,70.7,
535,9/28/18,8:11:03 AM,09/28/1808:11:03,51.9,70.7,
536,9/28/18,8:21:03 AM,09/28/1808:21:03,52,70.6,
537,9/28/18,8:31:03 AM,09/28/1808:31:03,52.2,70.5,
538,9/28/18,8:41:03 AM,09/28/1808:41:03,52.4,70.4,
539,9/28/18,8:51:03 AM,09/28/1808:51:03,52.6,70.4,
540,9/28/18,9:01:03 AM,09/28/1809:01:03,52.8,70.3,
541,9/28/18,9:11:03 AM,09/28/1809:11:03,53.1,70.3,
542,9/28/18,9:21:03 AM,09/28/1809:21:03,53.2,70.2,
543,9/28/18,9:31:03 AM,09/28/1809:31:03,53.4,70.2,
544,9/28/18,9:41:03 AM,09/28/1809:41:03,53.5,70.1,
545,9/28/18,9:51:03 AM,09/28/1809:51:03,53.7,70.1,
546,9/28/18,10:01:03 AM,09/28/1810:01:03,53.9,70.1,
547,9/28/18,10:11:03 AM,09/28/1810:11:03,54.3,70.1,
548,9/28/18,10:21:03 AM,09/28/1810:21:03,54.6,70,
549,9/28/18,10:31:03 AM,09/28/1810:31:03,54.5,70,
550,9/28/18,10:41:03 AM,09/28/1810:41:03,54.8,70,
551,9/28/18,10:51:03 AM,09/28/1810:51:03,54.9,69.9,
552,9/28/18,11:01:03 AM,09/28/1811:01:03,55,69.9,
553,9/28/18,11:11:03 AM,09/28/1811:11:03,55.2,69.9,
554,9/28/18,11:21:03 AM,09/28/1811:21:03,55.5,69.9,
555,9/28/18,11:31:03 AM,09/28/1811:31:03,55.5,69.9,
556,9/28/18,11:41:03 AM,09/28/1811:41:03,55.3,69.8,
557,9/28/18,11:51:03 AM,09/28/1811:51:03,55.4,69.8,
558,9/28/18,12:01:03 PM,09/28/1812:01:03,55.6,69.7,
559,9/28/18,12:11:03 PM,09/28/1812:11:03,55.6,69.7,
560,9/28/18,12:21:03 PM,09/28/1812:21:03,55.8,69.6,
561,9/28/18,12:31:03 PM,09/28/1812:31:03,55.7,69.7,
562,9/28/18,12:41:03 PM,09/28/1812:41:03,55.6,69.7,
563,9/28/18,12:51:03 PM,09/28/1812:51:03,55.5,69.7,
564,9/28/18,1:01:03 PM,09/28/1813:01:03,55.5,69.6,
565,9/28/18,1:11:03 PM,09/28/1813:11:03,55.7,69.6,
566,9/28/18,1:21:03 PM,09/28/1813:21:03,55.7,69.6,
567,9/28/18,1:31:03 PM,09/28/1813:31:03,55.7,69.6,
568,9/28/18,1:41:03 PM,09/28/1813:41:03,55.8,69.5,
569,9/28/18,1:51:03 PM,09/28/1813:51:03,56.1,69.5,
570,9/28/18,2:01:03 PM,09/28/1814:01:03,56.7,69.6,
571,9/28/18,2:11:03 PM,09/28/1814:11:03,56.6,69.6,
572,9/28/18,2:21:03 PM,09/28/1814:21:03,56.7,69.6,
573,9/28/18,2:31:03 PM,09/28/1814:31:03,56.7,69.6,
574,9/28/18,2:41:03 PM,09/28/1814:41:03,56.5,69.5,
575,9/28/18,2:51:03 PM,09/28/1814:51:03,56.6,69.5,
576,9/28/18,3:01:03 PM,09/28/1815:01:03,56.6,69.5,
577,9/28/18,3:11:03 PM,09/28/1815:11:03,56.5,69.5,
578,9/28/18,3:21:03 PM,09/28/1815:21:03,56.6,69.4,
579,9/28/18,3:31:03 PM,09/28/1815:31:03,56.6,69.4,
580,9/28/18,3:41:03 PM,09/28/1815:41:03,56.6,69.4,
581,9/28/18,3:51:03 PM,09/28/1815:51:03,56.4,69.4,
582,9/28/18,4:01:03 PM,09/28/1816:01:03,56.1,69.3,
583,9/28/18,4:11:03 PM,09/28/1816:11:03,56.1,69.3,
584,9/28/18,4:21:03 PM,09/28/1816:21:03,56.3,69.3,
585,9/28/18,4:31:03 PM,09/28/1816:31:03,56.3,69.2,
586,9/28/18,4:41:03 PM,09/28/1816:41:03,56.4,69.2,
587,9/28/18,4:51:03 PM,09/28/1816:51:03,56.5,69.2,
588,9/28/18,5:01:03 PM,09/28/1817:01:03,56.6,69.2,
589,9/28/18,5:11:03 PM,09/28/1817:11:03,56.8,69.2,
590,9/28/18,5:21:03 PM,09/28/1817:21:03,57,69.2,
591,9/28/18,5:31:03 PM,09/28/1817:31:03,57,69.2,
592,9/28/18,5:41:03 PM,09/28/1817:41:03,57.1,69.2,
593,9/28/18,5:51:03 PM,09/28/1817:51:03,57.1,69.2,
594,9/28/18,6:01:03 PM,09/28/1818:01:03,57.2,69.2,
595,9/28/18,6:11:03 PM,09/28/1818:11:03,57.2,69.2,
596,9/28/18,6:21:03 PM,09/28/1818:21:03,57.3,69.2,
597,9/28/18,6:31:03 PM,09/28/1818:31:03,57.4,69.1,
598,9/28/18,6:41:03 PM,09/28/1818:41:03,57.7,69.1,
599,9/28/18,6:51:03 PM,09/28/1818:51:03,57.8,69.1,
600,9/28/18,7:01:03 PM,09/28/1819:01:03,58,69.1,
601,9/28/18,7:11:03 PM,09/28/1819:11:03,58.1,69.1,
602,9/28/18,7:21:03 PM,09/28/1819:21:03,58.2,69,
603,9/28/18,7:31:03 PM,09/28/1819:31:03,58.2,69.1,
604,9/28/18,7:41:03 PM,09/28/1819:41:03,58.4,69.1,
605,9/28/18,7:51:03 PM,09/28/1819:51:03,58.5,69.1,
606,9/28/18,8:01:03 PM,09/28/1820:01:03,58.4,69.1,
607,9/28/18,8:11:03 PM,09/28/1820:11:03,58.3,69.1,
608,9/28/18,8:21:03 PM,09/28/1820:21:03,58.4,69,
609,9/28/18,8:31:03 PM,09/28/1820:31:03,58.4,69,
610,9/28/18,8:41:03 PM,09/28/1820:41:03,58.7,69,
611,9/28/18,8:51:03 PM,09/28/1820:51:03,58.7,69,
612,9/28/18,9:01:03 PM,09/28/1821:01:03,58.6,69,
613,9/28/18,9:11:03 PM,09/28/1821:11:03,58.7,69,
614,9/28/18,9:21:03 PM,09/28/1821:21:03,58.9,68.9,
615,9/28/18,9:31:03 PM,09/28/1821:31:03,58.7,68.9,
616,9/28/18,9:41:03 PM,09/28/1821:41:03,58.8,68.9,
617,9/28/18,9:51:03 PM,09/28/1821:51:03,59,68.9,
618,9/28/18,10:01:03 PM,09/28/1822:01:03,58.8,68.9,
619,9/28/18,10:11:03 PM,09/28/1822:11:03,58.7,68.9,
620,9/28/18,10:21:03 PM,09/28/1822:21:03,58.7,68.9,
621,9/28/18,10:31:03 PM,09/28/1822:31:03,58.4,68.9,
622,9/28/18,10:41:03 PM,09/28/1822:41:03,58.4,68.9,
623,9/28/18,10:51:03 PM,09/28/1822:51:03,58.2,68.9,
624,9/28/18,11:01:03 PM,09/28/1823:01:03,58.1,68.9,
625,9/28/18,11:11:03 PM,09/28/1823:11:03,58.2,68.8,
626,9/28/18,11:21:03 PM,09/28/1823:21:03,58,68.8,
627,9/28/18,11:31:03 PM,09/28/1823:31:03,58,68.8,
628,9/28/18,11:41:03 PM,09/28/1823:41:03,57.9,68.8,
629,9/28/18,11:51:03 PM,09/28/1823:51:03,57.8,68.8,
630,9/29/18,12:01:03 AM,09/29/1800:01:03,57.8,68.7,
631,9/29/18,12:11:03 AM,09/29/1800:11:03,57.7,68.7,
632,9/29/18,12:21:03 AM,09/29/1800:21:03,57.6,68.7,
633,9/29/18,12:31:03 AM,09/29/1800:31:03,57.4,68.7,
634,9/29/18,12:41:03 AM,09/29/1800:41:03,57.3,68.7,
635,9/29/18,12:51:03 AM,09/29/1800:51:03,57.1,68.7,
636,9/29/18,1:01:03 AM,09/29/1801:01:03,56.9,68.7,
637,9/29/18,1:11:03 AM,09/29/1801:11:03,56.8,68.7,
638,9/29/18,1:21:03 AM,09/29/1801:21:03,56.8,68.6,
639,9/29/18,1:31:03 AM,09/29/1801:31:03,57,68.6,
640,9/29/18,1:41:03 AM,09/29/1801:41:03,57,68.6,
641,9/29/18,1:51:03 AM,09/29/1801:51:03,56.9,68.6,
642,9/29/18,2:01:03 AM,09/29/1802:01:03,56.8,68.5,
643,9/29/18,2:11:03 AM,09/29/1802:11:03,56.7,68.5,
644,9/29/18,2:21:03 AM,09/29/1802:21:03,56.7,68.5,
645,9/29/18,2:31:03 AM,09/29/1802:31:03,56.6,68.5,
646,9/29/18,2:41:03 AM,09/29/1802:41:03,56.6,68.5,
647,9/29/18,2:51:03 AM,09/29/1802:51:03,56.5,68.5,
648,9/29/18,3:01:03 AM,09/29/1803:01:03,56.4,68.5,
649,9/29/18,3:11:03 AM,09/29/1803:11:03,56.3,68.5,
650,9/29/18,3:21:03 AM,09/29/1803:21:03,56.3,68.5,
651,9/29/18,3:31:03 AM,09/29/1803:31:03,56.2,68.5,
652,9/29/18,3:41:03 AM,09/29/1803:41:03,55.8,68.5,
653,9/29/18,3:51:03 AM,09/29/1803:51:03,55.4,68.4,
654,9/29/18,4:01:03 AM,09/29/1804:01:03,55.7,68.5,
655,9/29/18,4:11:03 AM,09/29/1804:11:03,55.1,68.5,
656,9/29/18,4:21:03 AM,09/29/1804:21:03,54.7,68.5,
657,9/29/18,4:31:03 AM,09/29/1804:31:03,54,68.6,
658,9/29/18,4:41:03 AM,09/29/1804:41:03,53.9,68.6,
659,9/29/18,4:51:03 AM,09/29/1804:51:03,53.8,68.7,
660,9/29/18,5:01:03 AM,09/29/1805:01:03,53.9,68.7,
661,9/29/18,5:11:03 AM,09/29/1805:11:03,53.6,68.8,
662,9/29/18,5:21:03 AM,09/29/1805:21:03,53.6,68.8,
663,9/29/18,5:31:03 AM,09/29/1805:31:03,53.4,68.9,
664,9/29/18,5:41:03 AM,09/29/1805:41:03,53.2,68.9,
665,9/29/18,5:51:03 AM,09/29/1805:51:03,53.1,68.9,
666,9/29/18,6:01:03 AM,09/29/1806:01:03,53.2,69,
667,9/29/18,6:11:03 AM,09/29/1806:11:03,53.1,69,
668,9/29/18,6:21:03 AM,09/29/1806:21:03,53.1,69,
669,9/29/18,6:31:03 AM,09/29/1806:31:03,52.8,69.1,
670,9/29/18,6:41:03 AM,09/29/1806:41:03,52.8,69.1,
671,9/29/18,6:51:03 AM,09/29/1806:51:03,53,69.2,
672,9/29/18,7:01:03 AM,09/29/1807:01:03,52.9,69.2,
673,9/29/18,7:11:03 AM,09/29/1807:11:03,52.8,69.3,
674,9/29/18,7:21:03 AM,09/29/1807:21:03,52.5,69.3,
675,9/29/18,7:31:03 AM,09/29/1807:31:03,52.6,69.3,
676,9/29/18,7:41:03 AM,09/29/1807:41:03,52.6,69.3,
677,9/29/18,7:51:03 AM,09/29/1807:51:03,52.4,69.4,
678,9/29/18,8:01:03 AM,09/29/1808:01:03,52.4,69.4,
679,9/29/18,8:11:03 AM,09/29/1808:11:03,52.6,69.4,
680,9/29/18,8:21:03 AM,09/29/1808:21:03,52.3,69.4,
681,9/29/18,8:31:03 AM,09/29/1808:31:03,52.2,69.4,
682,9/29/18,8:41:03 AM,09/29/1808:41:03,52,69.4,
683,9/29/18,8:51:03 AM,09/29/1808:51:03,52.1,69.4,
684,9/29/18,9:01:03 AM,09/29/1809:01:03,51.9,69.5,
685,9/29/18,9:11:03 AM,09/29/1809:11:03,51.7,69.5,
686,9/29/18,9:21:03 AM,09/29/1809:21:03,51.4,69.5,
687,9/29/18,9:31:03 AM,09/29/1809:31:03,51.3,69.6,
688,9/29/18,9:41:03 AM,09/29/1809:41:03,51.2,69.6,
689,9/29/18,9:51:03 AM,09/29/1809:51:03,51.1,69.6,
690,9/29/18,10:01:03 AM,09/29/1810:01:03,50.8,69.5,
691,9/29/18,10:11:03 AM,09/29/1810:11:03,51,69.6,
692,9/29/18,10:21:03 AM,09/29/1810:21:03,50.8,69.6,
693,9/29/18,10:31:03 AM,09/29/1810:31:03,50.8,69.6,
694,9/29/18,10:41:03 AM,09/29/1810:41:03,50.7,69.6,
695,9/29/18,10:51:03 AM,09/29/1810:51:03,50.5,69.6,
696,9/29/18,11:01:03 AM,09/29/1811:01:03,50.3,69.6,
697,9/29/18,11:11:03 AM,09/29/1811:11:03,50,69.6,
698,9/29/18,11:21:03 AM,09/29/1811:21:03,49.5,69.6,
699,9/29/18,11:31:03 AM,09/29/1811:31:03,49.3,69.6,
700,9/29/18,11:41:03 AM,09/29/1811:41:03,48.9,69.6,
701,9/29/18,11:51:03 AM,09/29/1811:51:03,48.7,69.6,
702,9/29/18,12:01:03 PM,09/29/1812:01:03,48.5,69.6,
703,9/29/18,12:11:03 PM,09/29/1812:11:03,48.4,69.6,
704,9/29/18,12:21:03 PM,09/29/1812:21:03,47.9,69.6,
705,9/29/18,12:31:03 PM,09/29/1812:31:03,47.6,69.6,
706,9/29/18,12:41:03 PM,09/29/1812:41:03,47.5,69.6,
707,9/29/18,12:51:03 PM,09/29/1812:51:03,47,69.6,
708,9/29/18,1:01:03 PM,09/29/1813:01:03,47,69.6,
709,9/29/18,1:11:03 PM,09/29/1813:11:03,46.7,69.6,
710,9/29/18,1:21:03 PM,09/29/1813:21:03,45.8,69.6,
711,9/29/18,1:31:03 PM,09/29/1813:31:03,45.3,69.6,
712,9/29/18,1:41:03 PM,09/29/1813:41:03,45,69.5,
713,9/29/18,1:51:03 PM,09/29/1813:51:03,44.5,69.5,
714,9/29/18,2:01:03 PM,09/29/1814:01:03,44.3,69.5,
715,9/29/18,2:11:03 PM,09/29/1814:11:03,43.9,69.5,
716,9/29/18,2:21:03 PM,09/29/1814:21:03,43.9,69.5,
717,9/29/18,2:31:03 PM,09/29/1814:31:03,43.4,69.5,
718,9/29/18,2:41:03 PM,09/29/1814:41:03,43,69.5,
719,9/29/18,2:51:03 PM,09/29/1814:51:03,42.7,69.5,
720,9/29/18,3:01:03 PM,09/29/1815:01:03,42.7,69.5,
721,9/29/18,3:11:03 PM,09/29/1815:11:03,42.7,69.5,
722,9/29/18,3:21:03 PM,09/29/1815:21:03,42.4,69.5,
723,9/29/18,3:31:03 PM,09/29/1815:31:03,42.1,69.5,
724,9/29/18,3:41:03 PM,09/29/1815:41:03,42,69.5,
725,9/29/18,3:51:03 PM,09/29/1815:51:03,41.8,69.5,
726,9/29/18,4:01:03 PM,09/29/1816:01:03,41.8,69.6,
727,9/29/18,4:11:03 PM,09/29/1816:11:03,41.5,69.6,
728,9/29/18,4:21:03 PM,09/29/1816:21:03,41.6,69.6,
729,9/29/18,4:31:03 PM,09/29/1816:31:03,41.5,69.6,
730,9/29/18,4:41:03 PM,09/29/1816:41:03,41.3,69.6,
731,9/29/18,4:51:03 PM,09/29/1816:51:03,41.5,69.6,
732,9/29/18,5:01:03 PM,09/29/1817:01:03,41.2,69.7,
733,9/29/18,5:11:03 PM,09/29/1817:11:03,41.4,69.6,
734,9/29/18,5:21:03 PM,09/29/1817:21:03,41.5,69.7,
735,9/29/18,5:31:03 PM,09/29/1817:31:03,41.2,69.7,
736,9/29/18,5:41:03 PM,09/29/1817:41:03,41.4,69.7,
737,9/29/18,5:51:03 PM,09/29/1817:51:03,41.3,69.7,
738,9/29/18,6:01:03 PM,09/29/1818:01:03,41.3,69.7,
739,9/29/18,6:11:03 PM,09/29/1818:11:03,41.3,69.7,
740,9/29/18,6:21:03 PM,09/29/1818:21:03,41.8,69.7,
741,9/29/18,6:31:03 PM,09/29/1818:31:03,42,69.8,
742,9/29/18,6:41:03 PM,09/29/1818:41:03,42.3,69.8,
743,9/29/18,6:51:03 PM,09/29/1818:51:03,41.9,69.8,
744,9/29/18,7:01:03 PM,09/29/1819:01:03,41.8,69.8,
745,9/29/18,7:11:03 PM,09/29/1819:11:03,41.7,69.8,
746,9/29/18,7:21:03 PM,09/29/1819:21:03,41.5,69.8,
747,9/29/18,7:31:03 PM,09/29/1819:31:03,41.7,69.8,
748,9/29/18,7:41:03 PM,09/29/1819:41:03,41.7,69.8,
749,9/29/18,7:51:03 PM,09/29/1819:51:03,41.9,69.8,
750,9/29/18,8:01:03 PM,09/29/1820:01:03,42.1,69.8,
751,9/29/18,8:11:03 PM,09/29/1820:11:03,42.3,69.8,
752,9/29/18,8:21:03 PM,09/29/1820:21:03,42.5,69.8,
753,9/29/18,8:31:03 PM,09/29/1820:31:03,42.5,69.8,
754,9/29/18,8:41:03 PM,09/29/1820:41:03,42.6,69.9,
755,9/29/18,8:51:03 PM,09/29/1820:51:03,42.9,69.9,
756,9/29/18,9:01:03 PM,09/29/1821:01:03,43.2,69.9,
757,9/29/18,9:11:03 PM,09/29/1821:11:03,43.3,70,
758,9/29/18,9:21:03 PM,09/29/1821:21:03,43.5,69.9,
759,9/29/18,9:31:03 PM,09/29/1821:31:03,43.6,70,
760,9/29/18,9:41:03 PM,09/29/1821:41:03,43.7,70,
761,9/29/18,9:51:03 PM,09/29/1821:51:03,43.8,70,
762,9/29/18,10:01:03 PM,09/29/1822:01:03,43.8,70,
763,9/29/18,10:11:03 PM,09/29/1822:11:03,43.9,70,
764,9/29/18,10:21:03 PM,09/29/1822:21:03,44.1,70,
